GeneId	Symbol	#transcripts regulated	total #transcripts for gene	mean log2(fold change) of reg. trans.	min fold change of reg. trans.	max fold change of reg. trans.	fc stddev	min p_value	mean NE(treat.reg.)	stddev NE(treat.reg.)	mean NE(ctrl.reg.)	stddev NE(ctrl.reg.)	mean RPKM(treat.reg.)	stddev RPKM(treat.reg.)	mean RPKM(ctrl.reg.)	stddev RPKM(ctrl.reg.)
665976	Vmn2r-ps129	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
217116	Spata20	1	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258726	Olfr599	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320259	A430108C13Rik	2	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78229	4930596I21Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70970	4931419H13Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
11699	Ambp	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258587	Olfr1100	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
17841	Mup2	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
233186	Siglec5	1	9	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77269	9430019J16Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100042025	LOC100042025	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100040458	Gm2784	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13590	Lefty1	1	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
16637	Klra6	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
399614	C130009A20Rik	1	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
329993	Gm438	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
674295	LOC674295	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75546	1700019P21Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319186	Hist1h2bm	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
69540	Klk10	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70060	Spata3	16	16	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862368	LOC100862368	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258427	Olfr993	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
434689	Gm10220	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
244486	Adam29	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258987	Olfr1270	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75885	4930566K11Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258270	Olfr448	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320704	A130001G05Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
381886	Mrgpra6	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74452	4933413C19Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
67651	4930527F14Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
83456	Mov10l1	8	8	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
672498	Gm9564	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
637578	LOC637578	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
327872	4932416E17	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71456	8430401P03Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
553096	LOC553096	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78015	4930505K14Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70867	4921521D15Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258329	Olfr135	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
259102	Olfr630	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
434264	Sult2a5	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
624507	Gm6509	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
18198	Musk	14	14	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258394	Olfr1328	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258385	Olfr1323	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75861	4930571K23Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71052	4933400B14Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100503986	Gm17227	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73329	1700040F15Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100041251	Gm3234	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74291	1700092E16Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
622935	Krtap20-2	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
17276	Mela	4	9	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
97874	B430203I24Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
385377	Pnma5	1	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100042848	Vmn2r41	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
432602	Krtap31-2	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
99709	AI747448	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319866	D630014O11Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74545	9030417H13Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74879	4930461G14Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
14938	Gzma	6	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
11687	Alox15	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75075	4930517O19Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100502638	Gm19301	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258667	Olfr816	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
233005	Cyp2a22	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73576	1700092E19Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
353166	Tas2r117	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319171	Hist1h2ap	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
668738	Gm9325	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862297	LOC100862297	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
232367	Vmn2r27	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13105	Cyp2d9	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
17227	Mcpt4	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77847	B230104F01Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039177	Mup16	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78105	4930483C13Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78745	9530097N15Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
382275	Gm5168	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74068	Asz1	8	8	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74558	Gvin1	2	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
433597	Gm5538	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71029	4933402C06Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043627	Gm4559	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70831	Krtap31-1	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100782	AL023051	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70859	Lrrc63	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
11704	Amelx	8	8	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
620807	Mup6	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043467	Gm4454	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
259041	Olfr1414	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
671003	Gm9513	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320062	E130009g09rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
328780	Prss34	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100504169	Gm20098	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
664609	Rhox4a	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258997	Olfr202	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258460	Olfr1391	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
81017	Vmn1r63	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77700	9130208D14Rik	1	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
235345	4833427G06Rik	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258639	Olfr1158	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
20939	Sva	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73779	4930432K09Rik	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100126773	Gm20410	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258632	Olfr1138	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100502934	Gm13842	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
66395	Ahnak	2	16	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70069	H1fnt	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75161	4930544M13Rik	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
434439	BC048562	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100505014	LOC100505014	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
666169	Gm7963	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
102371	Myzap	1	10	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78213	4930563M20Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
69286	Glipr1l1	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75399	0610039G09Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
16673	Krt36	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
70410	2610024D14Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
68584	1110020C17Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
245109	Zscan4c	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
631479	Gm7066	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
20899	Stra8	7	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
12154	Bmp10	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77362	9430093N23Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
67981	Hormad1	10	10	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
105594	Cphx	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100862494	LOC100862494	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71123	4933411B09Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
72259	1700030M09Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71370	5430433H01Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
76002	Ms4a18	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
268709	Fam107a	2	8	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75205	4930533N22Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13706	Cela2a	3	6	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
629481	LOC629481	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100043946	Gm14635	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258754	Olfr214	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
14028	Evx1	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
665622	Hist1h2br	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
77203	9330159N22Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
73266	Speer6-ps1	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
670940	Vmn2r70	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
433961	Gm5565	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
19127	Prop1	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
622167	LOC622167	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
668958	Gm14346	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
320549	D5Ertd577e	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74641	4930431C11Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100039086	Gm15032	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
382059	Defa22	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258873	Olfr911-ps1	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78215	4930578N18Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
58803	Pga5	5	5	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
12299	Cacng1	1	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75080	4930518C09Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
433181	Spink11	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
71468	Obox1	7	7	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258657	Olfr733	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
319732	D230050J18Rik	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
13526	Adam24	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
621430	Vmn2r79	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
399568	BC052040	1	9	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
23871	Ets1	1	13	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100038472	Gm10469	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
669291	Gm15363	3	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
78545	C430014O12Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
74848	4833446E11Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
17752	Mt4	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75477	Pfn3	1	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100861879	LOC100861879	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
384701	Dub2a	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
75330	4930558F17Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258777	Olfr922	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
432449	A230081H15Rik	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
67086	1700020N18Rik	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
664799	Ctcfl	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100504898	LOC100504898	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
100040861	Gm13057	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
791270	Gm10115	4	4	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
20859	Sult2a1	1	1	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
223809	Smgc	19	19	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
620253	Dcpp3	3	3	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
258545	Olfr811	2	2	0.000	0.000	0.000	0.000	0.00e+00	0.00000	0.000	0.00000	0.000	0.00000	0.000	0.00000	0.000
